Cultivo;Campaña;Provincia;idProvincia;"Sup. Sembrada";Producción;Rendimiento
Algodón;2010/11;CATAMARCA;10;500;1500;3000
Algodón;2011/12;CATAMARCA;10;60;110;1833
Algodón;2017/18;CATAMARCA;10;400;1400;3500
Algodón;2022/23;CATAMARCA;10;450;1080;2400
Algodón;2023/24;CATAMARCA;10;450;1125;2500
Algodón;2024/25;CATAMARCA;10;400;1080;2700
Algodón;2010/11;CHACO;22;403600;517215;1316
Algodón;2011/12;CHACO;22;260470;270756;1226
Algodón;2012/13;CHACO;22;147200;191980;1380
Algodón;2013/14;CHACO;22;297600;485454;1702
Algodón;2014/15;CHACO;22;252300;296475;1272
Algodón;2015/16;CHACO;22;185800;265534;1478
Algodón;2016/17;CHACO;22;73930;136245;1991
Algodón;2017/18;CHACO;22;123575;260666;2134
Algodón;2018/19;CHACO;22;157607;226911;1869
Algodón;2019/20;CHACO;22;184827;337584;2058
Algodón;2020/21;CHACO;22;170468;349742;2092
Algodón;2021/22;CHACO;22;200270;339663;1845
Algodón;2022/23;CHACO;22;167780;229230;1458
Algodón;2023/24;CHACO;22;197730;241717;1336
Algodón;2024/25;CHACO;22;195960;193856;1259
Algodón;2010/11;CORDOBA;14;100;350;3500
Algodón;2011/12;CORDOBA;14;100;250;2500
Algodón;2012/13;CORDOBA;14;70;50;2500
Algodón;2013/14;CORDOBA;14;91;264;2901
Algodón;2014/15;CORDOBA;14;350;1100;3143
Algodón;2015/16;CORDOBA;14;330;925;3083
Algodón;2016/17;CORDOBA;14;750;2295;3060
Algodón;2017/18;CORDOBA;14;830;2280;3040
Algodón;2018/19;CORDOBA;14;950;2375;2500
Algodón;2019/20;CORDOBA;14;1430;3850;2962
Algodón;2020/21;CORDOBA;14;1400;3925;3140
Algodón;2021/22;CORDOBA;14;1500;3940;2662
Algodón;2022/23;CORDOBA;14;1350;1700;1259
Algodón;2023/24;CORDOBA;14;1350;3340;2474
Algodón;2024/25;CORDOBA;14;2300;4600;2000
Algodón;2010/11;CORRIENTES;18;1290;1255;1017
Algodón;2011/12;CORRIENTES;18;900;900;1000
Algodón;2012/13;CORRIENTES;18;455;668;1501
Algodón;2013/14;CORRIENTES;18;480;840;2800
Algodón;2014/15;CORRIENTES;18;530;1060;2000
Algodón;2015/16;CORRIENTES;18;900;1350;1500
Algodón;2016/17;CORRIENTES;18;900;1350;1500
Algodón;2017/18;CORRIENTES;18;210;158;752
Algodón;2018/19;CORRIENTES;18;250;330;1500
Algodón;2019/20;CORRIENTES;18;95;36;800
Algodón;2022/23;CORRIENTES;18;60;138;2300
Algodón;2010/11;"ENTRE RIOS";30;250;120;1200
Algodón;2011/12;"ENTRE RIOS";30;780;1654;2121
Algodón;2012/13;"ENTRE RIOS";30;850;1190;1400
Algodón;2013/14;"ENTRE RIOS";30;1050;1525;1452
Algodón;2014/15;"ENTRE RIOS";30;1100;1770;1609
Algodón;2015/16;"ENTRE RIOS";30;1300;810;900
Algodón;2016/17;"ENTRE RIOS";30;1400;2040;1457
Algodón;2017/18;"ENTRE RIOS";30;1600;1690;1300
Algodón;2018/19;"ENTRE RIOS";30;1100;1540;1400
Algodón;2019/20;"ENTRE RIOS";30;200;360;1800
Algodón;2020/21;"ENTRE RIOS";30;100;150;1500
Algodón;2021/22;"ENTRE RIOS";30;80;120;1500
Algodón;2010/11;FORMOSA;34;20000;24000;1200
Algodón;2011/12;FORMOSA;34;26500;30600;1200
Algodón;2012/13;FORMOSA;34;19000;22980;1229
Algodón;2013/14;FORMOSA;34;12500;11760;1040
Algodón;2014/15;FORMOSA;34;18000;18000;1500
Algodón;2015/16;FORMOSA;34;9960;13950;1500
Algodón;2016/17;FORMOSA;34;4500;6450;1500
Algodón;2017/18;FORMOSA;34;8500;12750;1500
Algodón;2018/19;FORMOSA;34;8000;10200;1500
Algodón;2019/20;FORMOSA;34;8000;11475;1500
Algodón;2020/21;FORMOSA;34;6500;11000;2000
Algodón;2021/22;FORMOSA;34;5052;3555;1435
Algodón;2022/23;FORMOSA;34;2850;2850;1000
Algodón;2023/24;FORMOSA;34;2443;3240;1326
Algodón;2024/25;FORMOSA;34;2365;2774;1173
Algodón;2010/11;SALTA;66;9280;23650;2548
Algodón;2011/12;SALTA;66;10336;27390;2650
Algodón;2012/13;SALTA;66;3000;9600;3200
Algodón;2013/14;SALTA;66;9000;27000;3000
Algodón;2014/15;SALTA;66;9800;30380;3100
Algodón;2015/16;SALTA;66;15340;37276;2430
Algodón;2016/17;SALTA;66;14930;23982;1606
Algodón;2017/18;SALTA;66;4150;13695;3300
Algodón;2018/19;SALTA;66;10492;28165;2684
Algodón;2019/20;SALTA;66;8408;24383;2900
Algodón;2020/21;SALTA;66;12396;37077;2991
Algodón;2021/22;SALTA;66;12800;35840;2800
Algodón;2022/23;SALTA;66;19520;52508;2690
Algodón;2023/24;SALTA;66;19406;44988;2318
Algodón;2024/25;SALTA;66;12550;32540;2593
Algodón;2010/11;"SAN LUIS";74;700;3010;4300
Algodón;2011/12;"SAN LUIS";74;3000;11700;3900
Algodón;2012/13;"SAN LUIS";74;2800;11200;4000
Algodón;2013/14;"SAN LUIS";74;2800;7840;2800
Algodón;2014/15;"SAN LUIS";74;2800;7560;2700
Algodón;2015/16;"SAN LUIS";74;2500;9500;3800
Algodón;2016/17;"SAN LUIS";74;4100;17630;4300
Algodón;2017/18;"SAN LUIS";74;5120;21504;4200
Algodón;2018/19;"SAN LUIS";74;6500;22750;3500
Algodón;2019/20;"SAN LUIS";74;6000;22200;3700
Algodón;2020/21;"SAN LUIS";74;4550;19110;4200
Algodón;2021/22;"SAN LUIS";74;4800;17760;3700
Algodón;2022/23;"SAN LUIS";74;4400;13480;3064
Algodón;2023/24;"SAN LUIS";74;4500;16390;3642
Algodón;2024/25;"SAN LUIS";74;4150;14810;3569
Algodón;2010/11;"SANTA FE";82;88300;180980;2155
Algodón;2011/12;"SANTA FE";82;143500;140380;1053
Algodón;2012/13;"SANTA FE";82;112000;163100;1726
Algodón;2013/14;"SANTA FE";82;113100;178080;2038
Algodón;2014/15;"SANTA FE";82;108300;112880;1567
Algodón;2015/16;"SANTA FE";82;53300;51710;1354
Algodón;2016/17;"SANTA FE";82;37500;95720;2927
Algodón;2017/18;"SANTA FE";82;53000;104900;2163
Algodón;2018/19;"SANTA FE";82;74200;29410;1662
Algodón;2019/20;"SANTA FE";82;44800;90440;2217
Algodón;2020/21;"SANTA FE";82;45900;119220;2597
Algodón;2021/22;"SANTA FE";82;53500;72550;1428
Algodón;2022/23;"SANTA FE";82;154500;256250;1703
Algodón;2023/24;"SANTA FE";82;188300;363588;2014
Algodón;2024/25;"SANTA FE";82;237300;410269;1796
Algodón;2010/11;"SANTIAGO DEL ESTERO";86;116745;280465;2450
Algodón;2011/12;"SANTIAGO DEL ESTERO";86;176500;224910;1687
Algodón;2012/13;"SANTIAGO DEL ESTERO";86;125275;142240;1394
Algodón;2013/14;"SANTIAGO DEL ESTERO";86;115625;306891;2654
Algodón;2014/15;"SANTIAGO DEL ESTERO";86;130500;326120;2626
Algodón;2015/16;"SANTIAGO DEL ESTERO";86;136700;292090;2252
Algodón;2016/17;"SANTIAGO DEL ESTERO";86;115300;330448;2896
Algodón;2017/18;"SANTIAGO DEL ESTERO";86;130080;394649;3078
Algodón;2018/19;"SANTIAGO DEL ESTERO";86;182004;551040;3286
Algodón;2019/20;"SANTIAGO DEL ESTERO";86;190650;555715;3001
Algodón;2020/21;"SANTIAGO DEL ESTERO";86;174250;500110;2951
Algodón;2021/22;"SANTIAGO DEL ESTERO";86;225800;642082;2873
Algodón;2022/23;"SANTIAGO DEL ESTERO";86;183750;339228;1933
Algodón;2023/24;"SANTIAGO DEL ESTERO";86;233900;595011;2556
Algodón;2024/25;"SANTIAGO DEL ESTERO";86;232900;440033;2021
Alpiste;2010/11;"BUENOS AIRES";6;15400;26022;1704
Alpiste;2011/12;"BUENOS AIRES";6;13900;22880;1662
Alpiste;2012/13;"BUENOS AIRES";6;13400;17660;1348
Alpiste;2013/14;"BUENOS AIRES";6;26420;51780;1960
Alpiste;2014/15;"BUENOS AIRES";6;25284;31129;1331
Alpiste;2015/16;"BUENOS AIRES";6;19184;29430;1543
Alpiste;2016/17;"BUENOS AIRES";6;31470;44123;1402
Alpiste;2017/18;"BUENOS AIRES";6;14175;22090;1569
Alpiste;2018/19;"BUENOS AIRES";6;25808;40097;1578
Alpiste;2019/20;"BUENOS AIRES";6;14629;20443;1397
Alpiste;2020/21;"BUENOS AIRES";6;29707;43947;1479
Alpiste;2021/22;"BUENOS AIRES";6;27141;35540;1309
Alpiste;2022/23;"BUENOS AIRES";6;35940;40068;1120
Alpiste;2023/24;"BUENOS AIRES";6;38769;56633;1461
Alpiste;2024/25;"BUENOS AIRES";6;30296;39135;1292
Alpiste;2010/11;CORDOBA;14;50;45;900
Alpiste;2020/21;CORDOBA;14;300;240;800
Alpiste;2021/22;CORDOBA;14;300;540;1800
Alpiste;2023/24;CORDOBA;14;30;30;1000
Alpiste;2010/11;"ENTRE RIOS";30;1500;1300;1000
Alpiste;2011/12;"ENTRE RIOS";30;500;400;800
Alpiste;2012/13;"ENTRE RIOS";30;840;544;648
Alpiste;2013/14;"ENTRE RIOS";30;1850;1190;643
Alpiste;2014/15;"ENTRE RIOS";30;845;528;625
Alpiste;2015/16;"ENTRE RIOS";30;70;49;700
Alpiste;2016/17;"ENTRE RIOS";30;270;231;856
Alpiste;2017/18;"ENTRE RIOS";30;420;188;448
Alpiste;2018/19;"ENTRE RIOS";30;1300;1040;800
Alpiste;2019/20;"ENTRE RIOS";30;125;101;808
Alpiste;2020/21;"ENTRE RIOS";30;215;111;516
Alpiste;2021/22;"ENTRE RIOS";30;40;21;525
Alpiste;2022/23;"ENTRE RIOS";30;60;120;2000
Alpiste;2023/24;"ENTRE RIOS";30;499;756;1515
Alpiste;2024/25;"ENTRE RIOS";30;400;560;1400
Alpiste;2010/11;"LA PAMPA";42;60;54;900
Alpiste;2015/16;"LA PAMPA";42;60;0;0
Alpiste;2022/23;"LA PAMPA";42;500;240;1000
Alpiste;2023/24;"LA PAMPA";42;1110;610;1000
Alpiste;2024/25;"LA PAMPA";42;1510;690;1000
Alpiste;2020/21;SALTA;66;50;30;600
Alpiste;2021/22;SALTA;66;25;13;520
Alpiste;2022/23;SALTA;66;375;150;400
Alpiste;2023/24;SALTA;66;120;60;500
Alpiste;2024/25;SALTA;66;85;68;800
Alpiste;2022/23;"SANTA FE";82;230;115;500
Alpiste;2023/24;"SANTA FE";82;704;352;500
Alpiste;2024/25;"SANTA FE";82;250;375;1500
Arroz;2010/11;CHACO;22;7200;44640;6200
Arroz;2011/12;CHACO;22;7400;48840;6600
Arroz;2012/13;CHACO;22;7000;49000;7000
Arroz;2013/14;CHACO;22;6500;41600;6400
Arroz;2014/15;CHACO;22;6000;37200;6200
Arroz;2015/16;CHACO;22;6000;34800;5800
Arroz;2016/17;CHACO;22;4000;24800;6200
Arroz;2017/18;CHACO;22;5000;30500;6100
Arroz;2018/19;CHACO;22;4000;25200;6300
Arroz;2019/20;CHACO;22;4000;24800;6200
Arroz;2020/21;CHACO;22;5700;30780;5400
Arroz;2021/22;CHACO;22;6900;35880;5200
Arroz;2022/23;CHACO;22;4500;24750;5500
Arroz;2023/24;CHACO;22;5900;31860;5400
Arroz;2024/25;CHACO;22;7500;30750;4100
Arroz;2010/11;CORRIENTES;18;104247;695916;6701
Arroz;2011/12;CORRIENTES;18;97152;645351;6760
Arroz;2012/13;CORRIENTES;18;102000;756000;7412
Arroz;2013/14;CORRIENTES;18;105200;679310;6457
Arroz;2014/15;CORRIENTES;18;100000;683200;7230
Arroz;2015/16;CORRIENTES;18;88200;635900;7377
Arroz;2016/17;CORRIENTES;18;91500;569210;6339
Arroz;2017/18;CORRIENTES;18;94700;608868;6705
Arroz;2018/19;CORRIENTES;18;91400;556072;6589
Arroz;2019/20;CORRIENTES;18;91500;602690;6587
Arroz;2020/21;CORRIENTES;18;91500;707400;7731
Arroz;2021/22;CORRIENTES;18;91500;470210;6459
Arroz;2022/23;CORRIENTES;18;91500;470628;6582
Arroz;2023/24;CORRIENTES;18;94300;511855;6327
Arroz;2024/25;CORRIENTES;18;110600;785100;7099
Arroz;2010/11;"ENTRE RIOS";30;101900;744100;7302
Arroz;2011/12;"ENTRE RIOS";30;79500;570820;7180
Arroz;2012/13;"ENTRE RIOS";30;69900;494490;7074
Arroz;2013/14;"ENTRE RIOS";30;75000;568520;7580
Arroz;2014/15;"ENTRE RIOS";30;78800;578470;7341
Arroz;2015/16;"ENTRE RIOS";30;72500;500000;7205
Arroz;2016/17;"ENTRE RIOS";30;71300;520950;7306
Arroz;2017/18;"ENTRE RIOS";30;65000;493450;7592
Arroz;2018/19;"ENTRE RIOS";30;61000;422590;6973
Arroz;2019/20;"ENTRE RIOS";30;54600;399920;7325
Arroz;2020/21;"ENTRE RIOS";30;62995;474309;7529
Arroz;2021/22;"ENTRE RIOS";30;64500;486115;7537
Arroz;2022/23;"ENTRE RIOS";30;55490;419105;7660
Arroz;2023/24;"ENTRE RIOS";30;62570;455229;7276
Arroz;2024/25;"ENTRE RIOS";30;67420;524948;7786
Arroz;2010/11;FORMOSA;34;8100;50220;6200
Arroz;2011/12;FORMOSA;34;8100;52650;6500
Arroz;2012/13;FORMOSA;34;8000;54400;6800
Arroz;2013/14;FORMOSA;34;8000;54400;6800
Arroz;2014/15;FORMOSA;34;8240;41200;5000
Arroz;2015/16;FORMOSA;34;6520;31700;5000
Arroz;2016/17;FORMOSA;34;7500;34000;5000
Arroz;2017/18;FORMOSA;34;7160;35800;5000
Arroz;2018/19;FORMOSA;34;8635;44039;5100
Arroz;2019/20;FORMOSA;34;9000;45900;5100
Arroz;2020/21;FORMOSA;34;10898;56668;5200
Arroz;2021/22;FORMOSA;34;11500;68326;5957
Arroz;2022/23;FORMOSA;34;18060;90300;5000
Arroz;2023/24;FORMOSA;34;12380;70566;5700
Arroz;2024/25;FORMOSA;34;15800;64780;4100
Arroz;2010/11;"SANTA FE";82;36400;213200;5857
Arroz;2011/12;"SANTA FE";82;44900;250310;5575
Arroz;2012/13;"SANTA FE";82;45800;209560;4576
Arroz;2013/14;"SANTA FE";82;48500;237980;4907
Arroz;2014/15;"SANTA FE";82;46050;218030;4840
Arroz;2015/16;"SANTA FE";82;41350;202580;5090
Arroz;2016/17;"SANTA FE";82;32200;179380;5571
Arroz;2017/18;"SANTA FE";82;30200;199350;6601
Arroz;2018/19;"SANTA FE";82;29800;141965;5535
Arroz;2019/20;"SANTA FE";82;26200;149600;5710
Arroz;2020/21;"SANTA FE";82;28900;184030;6368
Arroz;2021/22;"SANTA FE";82;31200;161895;5325
Arroz;2022/23;"SANTA FE";82;24230;158426;6538
Arroz;2023/24;"SANTA FE";82;29200;195260;6687
Arroz;2024/25;"SANTA FE";82;32400;220720;6812
Arveja;2018/19;"BUENOS AIRES";6;31986;99063;3112
Arveja;2019/20;"BUENOS AIRES";6;51017;140591;2815
Arveja;2020/21;"BUENOS AIRES";6;56052;152754;2745
Arveja;2021/22;"BUENOS AIRES";6;76404;212429;2780
Arveja;2022/23;"BUENOS AIRES";6;66240;30859;957
Arveja;2023/24;"BUENOS AIRES";6;65062;166258;2603
Arveja;2024/25;"BUENOS AIRES";6;72250;199489;2762
Arveja;2018/19;CORDOBA;14;650;1220;1877
Arveja;2019/20;CORDOBA;14;1118;2526;2259
Arveja;2020/21;CORDOBA;14;875;1073;1385
Arveja;2021/22;CORDOBA;14;2223;4831;2388
Arveja;2022/23;CORDOBA;14;2198;3404;1549
Arveja;2023/24;CORDOBA;14;1374;2473;1833
Arveja;2024/25;CORDOBA;14;1125;1872;1664
Arveja;2018/19;"ENTRE RIOS";30;5000;13100;2620
Arveja;2019/20;"ENTRE RIOS";30;5000;11315;2263
Arveja;2020/21;"ENTRE RIOS";30;4800;7080;1475
Arveja;2021/22;"ENTRE RIOS";30;9950;22740;2285
Arveja;2022/23;"ENTRE RIOS";30;10750;20490;1906
Arveja;2023/24;"ENTRE RIOS";30;17300;20994;1937
Arveja;2024/25;"ENTRE RIOS";30;12900;11970;1900
Arveja;2019/20;SALTA;66;340;714;2100
Arveja;2022/23;SALTA;66;120;60;500
Arveja;2023/24;SALTA;66;180;120;667
Arveja;2021/22;"SAN LUIS";74;170;187;1100
Arveja;2018/19;"SANTA FE";82;24700;22860;1083
Arveja;2019/20;"SANTA FE";82;22400;40530;1809
Arveja;2020/21;"SANTA FE";82;25473;33092;1299
Arveja;2021/22;"SANTA FE";82;23899;56770;2375
Arveja;2022/23;"SANTA FE";82;11500;5000;562
Arveja;2023/24;"SANTA FE";82;14877;25464;1712
Arveja;2024/25;"SANTA FE";82;20877;44554;2134
Avena;2010/11;"BUENOS AIRES";6;660890;553340;2537
Avena;2011/12;"BUENOS AIRES";6;581740;285170;2303
Avena;2012/13;"BUENOS AIRES";6;711050;361970;1994
Avena;2013/14;"BUENOS AIRES";6;779695;366300;2211
Avena;2014/15;"BUENOS AIRES";6;747810;351483;2226
Avena;2015/16;"BUENOS AIRES";6;752020;414817;2688
Avena;2016/17;"BUENOS AIRES";6;807764;635196;2716
Avena;2017/18;"BUENOS AIRES";6;598996;348629;2583
Avena;2018/19;"BUENOS AIRES";6;793043;385118;2751
Avena;2019/20;"BUENOS AIRES";6;878462;387396;1918
Avena;2020/21;"BUENOS AIRES";6;858491;405372;2356
Avena;2021/22;"BUENOS AIRES";6;855255;571186;2157
Avena;2022/23;"BUENOS AIRES";6;928283;335928;1777
Avena;2023/24;"BUENOS AIRES";6;912829;448260;2325
Avena;2024/25;"BUENOS AIRES";6;912681;429810;2092
Avena;2010/11;CORDOBA;14;108720;5880;2513
Avena;2011/12;CORDOBA;14;86420;15870;1959
Avena;2012/13;CORDOBA;14;100220;20370;1955
Avena;2013/14;CORDOBA;14;265650;23210;1195
Avena;2014/15;CORDOBA;14;177370;24840;2141
Avena;2015/16;CORDOBA;14;158060;31998;1956
Avena;2016/17;CORDOBA;14;156560;51276;2518
Avena;2017/18;CORDOBA;14;136350;43175;2637
Avena;2018/19;CORDOBA;14;121494;33337;1934
Avena;2019/20;CORDOBA;14;189114;144624;2282
Avena;2020/21;CORDOBA;14;153284;41982;1666
Avena;2021/22;CORDOBA;14;162562;47124;2160
Avena;2022/23;CORDOBA;14;153195;34082;1598
Avena;2023/24;CORDOBA;14;184820;42018;1745
Avena;2024/25;CORDOBA;14;176919;47576;1731
Avena;2022/23;CORRIENTES;18;250;0;0
Avena;2023/24;CORRIENTES;18;400;0;0
Avena;2024/25;CORRIENTES;18;2600;0;0
Avena;2010/11;"ENTRE RIOS";30;59200;13050;1788
Avena;2011/12;"ENTRE RIOS";30;60900;12400;1797
Avena;2012/13;"ENTRE RIOS";30;70000;16110;1687
Avena;2013/14;"ENTRE RIOS";30;82720;9860;1816
Avena;2014/15;"ENTRE RIOS";30;86700;15913;1675
Avena;2015/16;"ENTRE RIOS";30;100500;18810;1536
Avena;2016/17;"ENTRE RIOS";30;88400;18500;1535
Avena;2017/18;"ENTRE RIOS";30;79500;18075;1488
Avena;2018/19;"ENTRE RIOS";30;69500;44050;2203
Avena;2019/20;"ENTRE RIOS";30;69500;5290;1679
Avena;2020/21;"ENTRE RIOS";30;64500;5811;1709
Avena;2021/22;"ENTRE RIOS";30;71500;8625;2156
Avena;2022/23;"ENTRE RIOS";30;75500;12880;1814
Avena;2023/24;"ENTRE RIOS";30;58000;8365;2173
Avena;2024/25;"ENTRE RIOS";30;56300;8380;2054
Avena;2024/25;JUJUY;38;810;1134;1400
Avena;2010/11;"LA PAMPA";42;206800;82010;1519
Avena;2011/12;"LA PAMPA";42;208600;97720;1758
Avena;2012/13;"LA PAMPA";42;210600;88300;1650
Avena;2013/14;"LA PAMPA";42;160000;41630;1293
Avena;2014/15;"LA PAMPA";42;207500;112950;1999
Avena;2015/16;"LA PAMPA";42;187000;70100;1445
Avena;2016/17;"LA PAMPA";42;204100;66820;1366
Avena;2017/18;"LA PAMPA";42;183100;64820;1373
Avena;2018/19;"LA PAMPA";42;213900;71910;1527
Avena;2019/20;"LA PAMPA";42;194600;22110;720
Avena;2020/21;"LA PAMPA";42;177400;41890;1262
Avena;2021/22;"LA PAMPA";42;226600;66865;1568
Avena;2022/23;"LA PAMPA";42;178120;40056;1144
Avena;2023/24;"LA PAMPA";42;199300;53870;1134
Avena;2024/25;"LA PAMPA";42;172700;51470;1097
Avena;2020/21;SALTA;66;1050;743;708
Avena;2021/22;SALTA;66;965;693;718
Avena;2022/23;SALTA;66;875;545;623
Avena;2023/24;SALTA;66;934;661;708
Avena;2024/25;SALTA;66;911;898;986
Avena;2010/11;"SAN LUIS";74;12540;1880;1567
Avena;2011/12;"SAN LUIS";74;13570;0;0
Avena;2012/13;"SAN LUIS";74;15100;2130;1775
Avena;2013/14;"SAN LUIS";74;16250;1280;1422
Avena;2014/15;"SAN LUIS";74;19000;5830;1666
Avena;2015/16;"SAN LUIS";74;17550;6320;2873
Avena;2017/18;"SAN LUIS";74;19480;4105;2243
Avena;2018/19;"SAN LUIS";74;15400;2560;1219
Avena;2019/20;"SAN LUIS";74;16160;1520;2027
Avena;2020/21;"SAN LUIS";74;14200;1220;841
Avena;2021/22;"SAN LUIS";74;15400;2310;1848
Avena;2022/23;"SAN LUIS";74;16300;1215;1519
Avena;2023/24;"SAN LUIS";74;16000;2880;1340
Avena;2024/25;"SAN LUIS";74;16500;2100;1355
Avena;2010/11;"SANTA FE";82;83150;4040;2525
Avena;2011/12;"SANTA FE";82;90950;3830;2253
Avena;2012/13;"SANTA FE";82;100300;4980;2371
Avena;2013/14;"SANTA FE";82;158020;2540;1024
Avena;2014/15;"SANTA FE";82;99500;12980;2649
Avena;2015/16;"SANTA FE";82;107000;8100;2455
Avena;2016/17;"SANTA FE";82;94000;10710;2895
Avena;2017/18;"SANTA FE";82;122670;11000;2750
Avena;2018/19;"SANTA FE";82;140283;33400;3181
Avena;2019/20;"SANTA FE";82;126080;36545;1804
Avena;2020/21;"SANTA FE";82;124500;8580;2319
Avena;2021/22;"SANTA FE";82;133837;22741;2212
Avena;2022/23;"SANTA FE";82;105532;2400;1714
Avena;2023/24;"SANTA FE";82;92812;3942;2063
Avena;2024/25;"SANTA FE";82;76361;12062;1848
Avena;2010/11;"SANTIAGO DEL ESTERO";86;2000;0;0
Avena;2011/12;"SANTIAGO DEL ESTERO";86;14500;0;0
Avena;2012/13;"SANTIAGO DEL ESTERO";86;16500;2080;1095
Avena;2013/14;"SANTIAGO DEL ESTERO";86;2000;0;0
Avena;2014/15;"SANTIAGO DEL ESTERO";86;6500;720;1200
Avena;2015/16;"SANTIAGO DEL ESTERO";86;4600;400;1000
Avena;2017/18;"SANTIAGO DEL ESTERO";86;8700;0;0
Avena;2018/19;"SANTIAGO DEL ESTERO";86;9300;200;1000
Avena;2019/20;"SANTIAGO DEL ESTERO";86;9700;1435;1479
Avena;2020/21;"SANTIAGO DEL ESTERO";86;10850;485;495
Avena;2021/22;"SANTIAGO DEL ESTERO";86;15670;2710;1322
Avena;2022/23;"SANTIAGO DEL ESTERO";86;16000;850;1700
Avena;2023/24;"SANTIAGO DEL ESTERO";86;15500;3320;1118
Avena;2024/25;"SANTIAGO DEL ESTERO";86;15460;1305;791
Avena;2015/16;TUCUMAN;90;2300;2890;1257
Avena;2016/17;TUCUMAN;90;2250;2479;1164
Avena;2017/18;TUCUMAN;90;2100;1909;1013
Avena;2018/19;TUCUMAN;90;1600;1055;1000
Avena;2019/20;TUCUMAN;90;1350;1185;1077
Avena;2020/21;TUCUMAN;90;1260;635;747
Avena;2021/22;TUCUMAN;90;1105;900;858
Avena;2022/23;TUCUMAN;90;1390;928;719
Avena;2023/24;TUCUMAN;90;1390;1593;1211
Avena;2024/25;TUCUMAN;90;1390;1319;1030
Cártamo;2010/11;"BUENOS AIRES";6;24700;4973;327
Cártamo;2011/12;"BUENOS AIRES";6;24400;4850;323
Cártamo;2012/13;"BUENOS AIRES";6;400;200;606
Cártamo;2013/14;"BUENOS AIRES";6;200;80;615
Cártamo;2010/11;CHACO;22;16050;21158;1329
Cártamo;2011/12;CHACO;22;58800;42270;720
Cártamo;2012/13;CHACO;22;15020;7210;538
Cártamo;2013/14;CHACO;22;4900;740;446
Cártamo;2014/15;CHACO;22;500;450;900
Cártamo;2022/23;CHACO;22;365;201;550
Cártamo;2024/25;CHACO;22;240;264;1100
Cártamo;2016/17;CORDOBA;14;100;250;2500
Cártamo;2022/23;CORDOBA;14;237;284;1200
Cártamo;2024/25;FORMOSA;34;1019;1223;1200
Cártamo;2015/16;JUJUY;38;150;90;600
Cártamo;2022/23;JUJUY;38;158;79;500
Cártamo;2024/25;JUJUY;38;60;48;800
Cártamo;2014/15;"LA PAMPA";42;2500;3500;1400
Cártamo;2010/11;SALTA;66;51700;29955;622
Cártamo;2011/12;SALTA;66;81550;52850;648
Cártamo;2012/13;SALTA;66;70250;39300;572
Cártamo;2013/14;SALTA;66;4100;2270;577
Cártamo;2014/15;SALTA;66;41280;24730;599
Cártamo;2015/16;SALTA;66;79806;51460;645
Cártamo;2016/17;SALTA;66;26034;17334;666
Cártamo;2017/18;SALTA;66;34799;27839;800
Cártamo;2018/19;SALTA;66;27346;21877;800
Cártamo;2019/20;SALTA;66;27349;22565;825
Cártamo;2020/21;SALTA;66;6000;4344;724
Cártamo;2021/22;SALTA;66;5153;2793;614
Cártamo;2022/23;SALTA;66;8985;4837;554
Cártamo;2023/24;SALTA;66;12740;9184;721
Cártamo;2024/25;SALTA;66;15827;16379;1035
Cártamo;2011/12;"SANTA FE";82;192;110;582
Cártamo;2012/13;"SANTA FE";82;200;140;1000
Cártamo;2011/12;"SANTIAGO DEL ESTERO";86;6000;8170;1362
Cártamo;2012/13;"SANTIAGO DEL ESTERO";86;33000;2920;591
Cártamo;2018/19;"SANTIAGO DEL ESTERO";86;1300;2450;1885
Cártamo;2024/25;"SANTIAGO DEL ESTERO";86;1086;1195;1100
"Cebada cervecera";2010/11;"BUENOS AIRES";6;738970;2909665;3984
"Cebada cervecera";2011/12;"BUENOS AIRES";6;1118997;3948822;3690
"Cebada cervecera";2012/13;"BUENOS AIRES";6;1602590;4749650;3139
"Cebada cervecera";2013/14;"BUENOS AIRES";6;1148051;4505280;4088
"Cebada cervecera";2014/15;"BUENOS AIRES";6;875368;2575425;3333
"Cebada cervecera";2015/16;"BUENOS AIRES";6;1272466;4614986;4132
"Cebada cervecera";2010/11;CORDOBA;14;1000;2030;3274
"Cebada cervecera";2011/12;CORDOBA;14;6100;14390;2494
"Cebada cervecera";2012/13;CORDOBA;14;39870;75180;2236
"Cebada cervecera";2013/14;CORDOBA;14;36320;40250;1547
"Cebada cervecera";2014/15;CORDOBA;14;28500;52280;2490
"Cebada cervecera";2015/16;CORDOBA;14;56590;34530;2425
"Cebada cervecera";2010/11;"ENTRE RIOS";30;550;1560;2836
"Cebada cervecera";2011/12;"ENTRE RIOS";30;13120;32740;2511
"Cebada cervecera";2012/13;"ENTRE RIOS";30;28000;31540;2131
"Cebada cervecera";2013/14;"ENTRE RIOS";30;11500;28070;2731
"Cebada cervecera";2014/15;"ENTRE RIOS";30;5100;16100;3157
"Cebada cervecera";2015/16;"ENTRE RIOS";30;4800;12680;3337
"Cebada cervecera";2010/11;"LA PAMPA";42;9100;23310;2562
"Cebada cervecera";2011/12;"LA PAMPA";42;23600;55740;2434
"Cebada cervecera";2012/13;"LA PAMPA";42;39800;96860;2484
"Cebada cervecera";2013/14;"LA PAMPA";42;29600;49480;1772
"Cebada cervecera";2014/15;"LA PAMPA";42;65650;162420;2751
"Cebada cervecera";2015/16;"LA PAMPA";42;103980;201282;2272
